Date	Nitrogen            g m²      0- 25(NNO3)  A 001  13	Nitrogen            g m²     25- 50(NNO3)  A 001  38	Nitrogen            g m²     50- 75(NNO3)  A 001  63	Nitrogen            g m²     75-100(NNO3)  A 001  88	Nitrogen            g m²    100-150(NNO3)  A 001 125	Nitrogen            g m²    (Nt) Plant-N   A 001    	Cumulated Nitrogen  g m²    Denitrified NO A 001    	Cumulated Nitrogen  g m²    Leached NO3-N  A 001    	Nitrogen            g m²      0- 25(NNH4)  A 001  13	Nitrogen            g m²     25- 50(NNH4)  A 001  38	Nitrogen            g m²     50- 75(NNH4)  A 001  63	Nitrogen            g m²     75-100(NNH4)  A 001  88	Nitrogen            g m²    100-150(NNH4)  A 001 125	Nitrogen            g m²    Harvest residu A 001    	Nitrogen flow       g m²day Deposition (to A 001    	Nitrogen flow       g m²day  75-100        A 001  88	Nitrogen flow       g m²day   0- 25 Man-fa A 001  13	Nitrogen flow       g m²day Harvest export A 001    	Nitrogen flow       g m²day   0- 25 Man-NH A 001  13	Nitrate-N           mg l      0- 25 water  A 001  13	Nitrogen flow       g m²day NO3-N tile dra A 001    	Nitrogen flow       g m²day NO3-N stream Q A 001    	Nitrogen            g m²    Litter tot pro A 001    	Nitrogen            g m²    Faeces tot pro A 001    	Nitrogen            g m²    Humus tot prof A 001    	Nitrogen            g m²    NH4-N tot prof A 001    	Nitrogen            g m²    NO3-N tot prof A 001    	Depth               m       (zr) RootDepth A 001    	Nitrogen flow       g m²day (XNd) PotPlant A 001    	Nitrogen flow       g m²day Act denitrific A 001    	Nitrogen flow       g m²day (XNu) ActPlant A 001    	Water flow          mm day  In drainage ti A 001    	Water flow          mm day  In stream      A 001    	Nitrogen flow       g m²day Litter-NH4     A 001    	Nitrogen flow       g m²day Faeces-NH4     A 001    	Nitrogen flow       g m²day Org-NH4        A 001    	C-N ratio           -         0- 25 Litter A 001  13	C-N ratio           -        25- 50 Litter A 001  38	C-N ratio           -        50- 75 Litter A 001  63	C-N ratio           -        75-100 Litter A 001  88	C-N ratio           -       100-150 Litter A 001 125	C-N ratio           -         0- 25 Faeces A 001  13	Nitrogen            mg l    NO3-N stream   A 001    	Nitrogen            mg l    NO3-N tile dra A 001    	Water flow          mm day  Surface runoff A 001    	Water flow          mm day  Surface runoff A 001    	Water flow          mm day  Percolation    A 001    	
198502031200	1.04964E+00	6.50112E-01	4.50633E-01	3.25880E-01	9.07992E-02	0.00000E+00	0.00000E+00	1.23356E-02	9.98469E-01	3.11760E-01	1.42353E-01	8.27666E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.79892E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.72934E+01	0.00000E+00	4.22190E-04	4.18524E+00	0.00000E+00	8.44988E+02	1.53937E+00	2.56261E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	5.78321E-01	2.11848E-04	0.00000E+00	1.04507E-04	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	7.29901E-01	0.00000E+00	0.00000E+00	0.00000E+00	5.78321E-01	
198502041200	1.04352E+00	6.55886E-01	4.52990E-01	3.26822E-01	9.21587E-02	0.00000E+00	0.00000E+00	1.27552E-02	9.98469E-01	3.09994E-01	1.41063E-01	8.19529E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.77912E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.75795E+01	0.00000E+00	4.19590E-04	4.18499E+00	0.00000E+00	8.44987E+02	1.53535E+00	2.56707E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	5.64919E-01	2.08269E-04	0.00000E+00	1.03013E-04	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	7.42613E-01	0.00000E+00	0.00000E+00	0.00000E+00	5.64919E-01	
198502051200	1.03781E+00	6.61021E-01	4.55379E-01	3.27829E-01	9.35124E-02	0.00000E+00	0.00000E+00	1.31724E-02	9.98469E-01	3.08276E-01	1.39824E-01	8.11779E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.77080E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.75740E+01	0.00000E+00	4.17143E-04	4.18474E+00	0.00000E+00	8.44987E+02	1.53148E+00	2.57138E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	5.52277E-01	2.05034E-04	0.00000E+00	1.01676E-04	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	7.55178E-01	0.00000E+00	0.00000E+00	0.00000E+00	5.52277E-01	
198502061200	1.03199E+00	6.66054E-01	4.57782E-01	3.28887E-01	9.48687E-02	0.00000E+00	0.00000E+00	1.35873E-02	9.98469E-01	3.06604E-01	1.38632E-01	8.04395E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.77123E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.74427E+01	0.00000E+00	4.14947E-04	4.18449E+00	0.00000E+00	8.44987E+02	1.52775E+00	2.57555E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	5.40420E-01	2.02083E-04	0.00000E+00	1.00469E-04	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	7.67680E-01	0.00000E+00	0.00000E+00	0.00000E+00	5.40420E-01	
198502071200	1.02635E+00	6.70740E-01	4.60196E-01	3.29983E-01	9.62337E-02	0.00000E+00	0.00000E+00	1.40004E-02	9.98469E-01	3.04972E-01	1.37484E-01	7.97358E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.77803E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.73810E+01	0.00000E+00	4.13062E-04	4.18425E+00	0.00000E+00	8.44987E+02	1.52414E+00	2.57959E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	5.29344E-01	1.99350E-04	0.00000E+00	9.93608E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	7.80181E-01	0.00000E+00	0.00000E+00	0.00000E+00	5.29344E-01	
198502081200	1.02132E+00	6.74682E-01	4.62577E-01	3.31109E-01	9.76116E-02	0.00000E+00	0.00000E+00	1.44119E-02	9.98469E-01	3.03380E-01	1.36379E-01	7.90648E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.78947E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.74570E+01	0.00000E+00	4.11526E-04	4.18401E+00	0.00000E+00	8.44987E+02	1.52066E+00	2.58350E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	5.19028E-01	1.96775E-04	0.00000E+00	9.83222E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	7.92726E-01	0.00000E+00	0.00000E+00	0.00000E+00	5.19028E-01	
198502091200	1.01705E+00	6.77831E-01	4.64860E-01	3.32250E-01	9.90052E-02	0.00000E+00	0.00000E+00	1.48222E-02	9.98469E-01	3.01824E-01	1.35313E-01	7.84250E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.80396E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.76102E+01	0.00000E+00	4.10354E-04	4.18377E+00	0.00000E+00	8.44987E+02	1.51729E+00	2.58730E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	5.09438E-01	1.94324E-04	0.00000E+00	9.73373E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	8.05346E-01	0.00000E+00	0.00000E+00	0.00000E+00	5.09438E-01	
198502101200	1.01701E+00	6.76889E-01	4.66875E-01	3.33389E-01	1.00415E-01	0.00000E+00	0.00000E+00	1.52318E-02	9.98469E-01	3.00300E-01	1.34285E-01	7.78147E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.81971E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.77264E+01	0.00000E+00	4.09547E-04	4.18354E+00	0.00000E+00	8.44987E+02	1.51403E+00	2.59099E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	5.00530E-01	1.92046E-04	0.00000E+00	9.64311E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	8.18063E-01	0.00000E+00	0.00000E+00	0.00000E+00	5.00530E-01	
198502111200	1.01754E+00	6.75781E-01	4.68435E-01	3.34485E-01	1.01840E-01	0.00000E+00	0.00000E+00	1.56409E-02	9.98469E-01	2.98802E-01	1.33291E-01	7.72321E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.83389E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.78415E+01	0.00000E+00	4.09088E-04	4.18331E+00	0.00000E+00	8.44987E+02	1.51087E+00	2.59458E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.92252E-01	1.89909E-04	0.00000E+00	9.55885E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	8.30886E-01	0.00000E+00	0.00000E+00	0.00000E+00	4.92252E-01	
198502121200	1.01807E+00	6.74971E-01	4.69674E-01	3.35508E-01	1.03274E-01	0.00000E+00	0.00000E+00	1.60498E-02	9.98469E-01	2.97329E-01	1.32329E-01	7.66757E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.84263E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.78991E+01	0.00000E+00	4.08929E-04	4.18308E+00	0.00000E+00	8.44987E+02	1.50780E+00	2.59808E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.84526E-01	1.87832E-04	0.00000E+00	9.47707E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	8.43803E-01	0.00000E+00	0.00000E+00	0.00000E+00	4.84526E-01	
198502131200	1.01762E+00	6.75313E-01	4.70739E-01	3.36449E-01	1.04709E-01	0.00000E+00	0.00000E+00	1.64588E-02	9.98469E-01	2.95880E-01	1.31396E-01	7.61436E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.84419E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.79155E+01	0.00000E+00	4.08994E-04	4.18286E+00	0.00000E+00	8.44987E+02	1.50480E+00	2.60149E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.77263E-01	1.85853E-04	0.00000E+00	9.39953E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	8.56777E-01	0.00000E+00	0.00000E+00	0.00000E+00	4.77263E-01	
198502141200	1.01672E+00	6.76204E-01	4.71708E-01	3.37315E-01	1.06139E-01	0.00000E+00	0.00000E+00	1.68680E-02	9.98469E-01	2.94455E-01	1.30490E-01	7.56343E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.83889E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.79435E+01	0.00000E+00	4.09197E-04	4.18263E+00	0.00000E+00	8.44987E+02	1.50189E+00	2.60483E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.70373E-01	1.83979E-04	0.00000E+00	9.32678E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	8.69756E-01	0.00000E+00	0.00000E+00	0.00000E+00	4.70373E-01	
198502151200	1.01725E+00	6.75759E-01	4.72588E-01	3.38115E-01	1.07557E-01	0.00000E+00	0.00000E+00	1.72775E-02	9.98469E-01	2.93054E-01	1.29609E-01	7.51463E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.82806E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.79968E+01	0.00000E+00	4.09465E-04	4.18241E+00	0.00000E+00	8.44987E+02	1.49905E+00	2.60808E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.63784E-01	1.82220E-04	0.00000E+00	9.25925E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	8.82689E-01	0.00000E+00	0.00000E+00	0.00000E+00	4.63784E-01	
198502161200	1.01778E+00	6.75455E-01	4.73334E-01	3.38851E-01	1.08961E-01	0.00000E+00	0.00000E+00	1.76872E-02	9.98469E-01	2.91675E-01	1.28753E-01	7.46783E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.81286E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.81083E+01	0.00000E+00	4.09743E-04	4.18219E+00	0.00000E+00	8.44987E+02	1.49628E+00	2.61127E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.57439E-01	1.80548E-04	0.00000E+00	9.19564E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	8.95538E-01	0.00000E+00	0.00000E+00	0.00000E+00	4.57439E-01	
198502171200	1.01831E+00	6.75262E-01	4.73984E-01	3.39526E-01	1.10344E-01	0.00000E+00	0.00000E+00	1.80972E-02	9.98469E-01	2.90316E-01	1.27920E-01	7.42289E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.79378E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.81865E+01	0.00000E+00	4.09988E-04	4.18198E+00	0.00000E+00	8.44987E+02	1.49358E+00	2.61438E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.51294E-01	1.78953E-04	0.00000E+00	9.13552E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	9.08271E-01	0.00000E+00	0.00000E+00	0.00000E+00	4.51294E-01	
198502181200	1.01885E+00	6.75160E-01	4.74560E-01	3.40145E-01	1.11706E-01	0.00000E+00	0.00000E+00	1.85074E-02	9.98469E-01	2.88977E-01	1.27109E-01	7.37969E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.77145E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.82397E+01	0.00000E+00	4.10162E-04	4.18176E+00	0.00000E+00	8.44987E+02	1.49093E+00	2.61743E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.45312E-01	1.77451E-04	0.00000E+00	9.07966E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	9.20860E-01	0.00000E+00	0.00000E+00	0.00000E+00	4.45312E-01	
198502191200	1.01938E+00	6.75132E-01	4.75079E-01	3.40714E-01	1.13042E-01	0.00000E+00	0.00000E+00	1.89176E-02	9.98469E-01	2.87657E-01	1.26317E-01	7.33814E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.74658E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.82446E+01	0.00000E+00	4.10238E-04	4.18155E+00	0.00000E+00	8.44987E+02	1.48835E+00	2.62042E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.39464E-01	1.76049E-04	0.00000E+00	9.02854E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	9.33283E-01	0.00000E+00	0.00000E+00	0.00000E+00	4.39464E-01	
198502201200	1.01991E+00	6.75167E-01	4.75556E-01	3.41237E-01	1.14352E-01	0.00000E+00	0.00000E+00	1.93278E-02	9.98469E-01	2.86355E-01	1.25545E-01	7.29813E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.71986E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.82403E+01	0.00000E+00	4.10196E-04	4.18134E+00	0.00000E+00	8.44987E+02	1.48583E+00	2.62335E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.33729E-01	1.74750E-04	0.00000E+00	8.98228E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	9.45523E-01	0.00000E+00	0.00000E+00	0.00000E+00	4.33729E-01	
198502211200	1.01756E+00	6.78056E-01	4.76082E-01	3.41722E-01	1.15633E-01	0.00000E+00	0.00000E+00	1.97378E-02	9.98469E-01	2.85070E-01	1.24792E-01	7.25957E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.69192E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.82368E+01	0.00000E+00	4.10022E-04	4.18113E+00	0.00000E+00	8.44987E+02	1.48335E+00	2.62623E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.28092E-01	1.73507E-04	0.00000E+00	8.93857E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	9.57566E-01	0.00000E+00	0.00000E+00	0.00000E+00	4.28092E-01	
198502221200	1.01726E+00	6.78750E-01	4.76736E-01	3.42189E-01	1.16888E-01	0.00000E+00	0.00000E+00	2.01475E-02	9.98469E-01	2.83806E-01	1.24056E-01	7.22237E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.66386E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.82151E+01	0.00000E+00	4.09711E-04	4.18092E+00	0.00000E+00	8.44986E+02	1.48093E+00	2.62905E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.22542E-01	1.72373E-04	0.00000E+00	8.90013E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	9.69404E-01	0.00000E+00	0.00000E+00	0.00000E+00	4.22542E-01	
198502231200	1.01534E+00	6.81081E-01	4.77368E-01	3.42641E-01	1.18115E-01	0.00000E+00	0.00000E+00	2.05568E-02	9.98469E-01	2.82557E-01	1.23337E-01	7.18647E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.63712E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.82100E+01	0.00000E+00	4.09270E-04	4.18071E+00	0.00000E+00	8.44986E+02	1.47855E+00	2.63182E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.17081E-01	1.71363E-04	0.00000E+00	8.86774E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	9.81037E-01	0.00000E+00	0.00000E+00	0.00000E+00	4.17081E-01	
198502241200	1.01245E+00	6.84222E-01	4.78148E-01	3.43088E-01	1.19319E-01	0.00000E+00	0.00000E+00	2.09655E-02	9.98469E-01	2.81327E-01	1.22635E-01	7.15180E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.61180E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.80810E+01	0.00000E+00	4.08715E-04	4.18051E+00	0.00000E+00	8.44986E+02	1.47623E+00	2.63455E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.11714E-01	1.70401E-04	0.00000E+00	8.83764E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	9.92474E-01	0.00000E+00	0.00000E+00	0.00000E+00	4.11714E-01	
198502251200	1.00927E+00	6.87483E-01	4.79064E-01	3.43542E-01	1.20499E-01	0.00000E+00	0.00000E+00	2.13736E-02	9.98469E-01	2.80114E-01	1.21950E-01	7.11830E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.58876E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.78847E+01	0.00000E+00	4.08064E-04	4.18030E+00	0.00000E+00	8.44986E+02	1.47395E+00	2.63722E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.06450E-01	1.69586E-04	0.00000E+00	8.81486E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00373E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.06450E-01	
198502261200	1.00591E+00	6.90758E-01	4.80102E-01	3.44012E-01	1.21661E-01	0.00000E+00	0.00000E+00	2.17809E-02	9.98469E-01	2.78918E-01	1.21280E-01	7.08592E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.56880E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.77427E+01	0.00000E+00	4.07343E-04	4.18010E+00	0.00000E+00	8.44986E+02	1.47172E+00	2.63985E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.01300E-01	1.68883E-04	0.00000E+00	8.79764E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.01481E+00	0.00000E+00	0.00000E+00	0.00000E+00	4.01300E-01	
198502271200	1.00250E+00	6.93937E-01	4.81235E-01	3.44505E-01	1.22806E-01	0.00000E+00	0.00000E+00	2.21875E-02	9.98469E-01	2.77737E-01	1.20626E-01	7.05463E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.55227E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.76569E+01	0.00000E+00	4.06581E-04	4.17990E+00	0.00000E+00	8.44986E+02	1.46953E+00	2.64244E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.96279E-01	1.68265E-04	0.00000E+00	8.78471E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.02574E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.96279E-01	
198502281200	9.98951E-01	6.97132E-01	4.82447E-01	3.45022E-01	1.23940E-01	0.00000E+00	0.00000E+00	2.25933E-02	9.98469E-01	2.76572E-01	1.19987E-01	7.02439E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.53921E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.75287E+01	0.00000E+00	4.05810E-04	4.17969E+00	0.00000E+00	8.44986E+02	1.46738E+00	2.64499E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.91401E-01	1.67740E-04	0.00000E+00	8.77655E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.03655E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.91401E-01	
198503011200	9.95201E-01	7.00394E-01	4.83734E-01	3.45564E-01	1.25064E-01	0.00000E+00	0.00000E+00	2.29984E-02	9.98469E-01	2.75420E-01	1.19363E-01	6.99516E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.52944E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.73813E+01	0.00000E+00	4.05059E-04	4.17949E+00	0.00000E+00	8.44986E+02	1.46527E+00	2.64749E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.86680E-01	1.67315E-04	0.00000E+00	8.77344E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.04726E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.86680E-01	
198503021200	9.91298E-01	7.03680E-01	4.85093E-01	3.46133E-01	1.26183E-01	0.00000E+00	0.00000E+00	2.34027E-02	9.98469E-01	2.74282E-01	1.18753E-01	6.96691E-02	0.00000E+00	0.00000E+00	5.47945E-04	1.52276E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.72503E+01	0.00000E+00	4.04355E-04	4.17929E+00	0.00000E+00	8.44986E+02	1.46320E+00	2.64996E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.82126E-01	1.66984E-04	0.00000E+00	8.77524E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.05789E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.82126E-01	
198503031200	9.88472E-01	7.07907E-01	4.86539E-01	3.46729E-01	1.27298E-01	0.00000E+00	0.00000E+00	2.38064E-02	9.98469E-01	2.73157E-01	1.18157E-01	6.93962E-02	0.00000E+00	0.00000E+00	2.71364E-03	1.51899E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.68267E+01	0.00000E+00	4.03720E-04	4.17909E+00	0.00000E+00	8.44986E+02	1.46117E+00	2.65239E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.77748E-01	1.66686E-04	0.00000E+00	8.77879E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.06848E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.77748E-01	
198503041200	9.82388E-01	7.14050E-01	4.88230E-01	3.47359E-01	1.28413E-01	0.00000E+00	0.00000E+00	2.42096E-02	9.98469E-01	2.72049E-01	1.17576E-01	6.91326E-02	0.00000E+00	0.00000E+00	1.69190E-03	1.51807E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.62132E+01	0.00000E+00	4.03176E-04	4.17889E+00	0.00000E+00	8.44986E+02	1.45918E+00	2.65694E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.73550E-01	1.66227E-04	0.00000E+00	8.77431E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.07902E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.73550E-01	
198503051200	9.74630E-01	7.21998E-01	4.90235E-01	3.48045E-01	1.29531E-01	0.00000E+00	0.00000E+00	2.46124E-02	9.98469E-01	2.70959E-01	1.17009E-01	6.88782E-02	0.00000E+00	0.00000E+00	2.23693E-03	1.52091E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.57099E+01	0.00000E+00	4.02744E-04	4.17869E+00	0.00000E+00	8.44986E+02	1.45723E+00	2.66044E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.69541E-01	1.65803E-04	0.00000E+00	8.77164E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.08955E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.69541E-01	
198503061200	9.62371E-01	7.40577E-01	4.92553E-01	3.48801E-01	1.30657E-01	0.00000E+00	0.00000E+00	2.50148E-02	9.98469E-01	2.69892E-01	1.16457E-01	6.86330E-02	0.00000E+00	0.00000E+00	8.80589E-03	1.52885E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.45336E+01	0.00000E+00	4.02453E-04	4.17849E+00	0.00000E+00	8.44986E+02	1.45532E+00	2.66444E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.65734E-01	1.65162E-04	0.00000E+00	8.75791E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.10010E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.65734E-01	
198503071200	9.27693E-01	7.74872E-01	4.96239E-01	3.49680E-01	1.31798E-01	0.00000E+00	0.00000E+00	2.54172E-02	9.98469E-01	2.68872E-01	1.15922E-01	6.83969E-02	0.00000E+00	0.00000E+00	3.68326E-03	1.54326E-03	0.00000E+00	0.00000E+00	0.00000E+00	1.34075E+01	0.00000E+00	4.02344E-04	4.17829E+00	0.00000E+00	8.44986E+02	1.45345E+00	2.67496E+00	-1.00000E-02	0.00000E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.62149E-01	1.63567E-04	0.00000E+00	8.69530E-05	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.00000E+01	1.11068E+00	0.00000E+00	0.00000E+00	0.00000E+00	3.62149E-01	
